Cry_Audio_File,Cry_Reason,STFT_Mean,RMS_Mean,SC_Mean,SBAN_Mean,ZCR_Mean,MFCCs13,delMFCCs13,del2MFCCs13,MelSpec,MFCCs20,MFCCs1,MFCCs2,MFCCs3,MFCCs4,MFCCs5,MFCCs6,MFCCs7,MFCCs8,MFCCs9,MFCCs10,MFCCs11,MFCCs12,MFCCS13
donateacry_corpus_cleaned_and_updated_data/hungry/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041644396-1.7-m-26-hu.wav,3,0.051563617,0.004389788,1970.658954,619.3039848,0.114198826,-49.589233,0.00890509,-0.009036057,-55.53208,-32.190323,626.2334,48.774426,13.190929,9.80329,2.6291475,9.438707,12.620987,6.303316,5.14078,4.0632906,4.069673,4.308901,0.89024514
donateacry_corpus_cleaned_and_updated_data/hungry/89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu.wav,3,0.62649053,0.027830832,1586.261393,605.2078479,0.144077263,-39.517857,0.06329717,0.0294987,-41.787556,-27.12016,472.1921,93.33832,51.087288,17.512222,2.116201,27.340641,0.5439618,8.54431,22.049429,11.750321,2.95548,10.402445,7.80803
donateacry_corpus_cleaned_and_updated_data/hungry/35D58153-7AB7-443D-BED0-2D7ABF73743F-1431855847-1.1-m-04-hu.wav,3,2.374619,0.06089017,1749.90654,647.4494579,0.156647739,-34.34531,0.03319098,0.02423707,-36.70206,-22.732616,414.96527,78.13304,97.63289,7.2925024,21.673689,39.33493,9.44939,6.4901624,15.674287,8.958307,14.834968,2.0354683,9.805573
donateacry_corpus_cleaned_and_updated_data/hungry/02ead89b-aa02-453e-8b83-6ebde9fe7551-1430233132879-1.7-m-26-hu.wav,3,0.03216804,0.002465083,1090.436508,480.3553178,0.085885067,-52.403774,0.012480051,0.006032948,-60.08716,-34.667797,688.56976,34.92857,9.41647,1.6382258,5.7897573,9.470642,5.4750175,1.4073385,2.1730528,1.5644445,2.3564575,4.8098073,1.1772933
donateacry_corpus_cleaned_and_updated_data/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053447333-1.7-m-26-hu.wav,3,1.6504409,0.047255803,1240.527635,476.9138883,0.111395243,-39.489365,0.050940648,-0.004907847,-41.066063,-25.528496,471.89255,118.214966,44.389107,11.124362,5.4814334,43.22588,7.4495745,4.9549804,19.639717,5.6130815,3.6523929,18.358551,5.7050347
donateacry_corpus_cleaned_and_updated_data/hungry/F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849313-1.1-f-48-hu.wav,3,0.12626508,0.00972599,1097.073781,562.5168679,0.092967457,-47.343117,-0.024937958,0.049554612,-49.97011,-30.878675,581.5987,97.5065,29.494791,10.337653,0.9587052,27.98367,16.956238,7.468104,11.610817,2.7452264,9.207926,15.421513,1.1010544
donateacry_corpus_cleaned_and_updated_data/hungry/F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318390-1.0-m-04-hu.wav,3,0.25693855,0.016775222,1024.270328,547.7684904,0.067580065,-44.44981,0.005349887,-0.012768373,-46.714077,-28.352999,528.43646,77.05551,46.879967,18.059378,1.5791956,25.69271,4.791127,5.0746527,10.309626,2.79661,2.09892,12.286516,7.0471015
donateacry_corpus_cleaned_and_updated_data/hungry/d6cda191-4962-4308-9a36-46d5648a95ed-1431882032820-1.7-m-04-hu.wav,3,1.6580253,0.043099277,1706.000089,607.7503067,0.149669829,-38.946186,0.17538543,0.022069715,-40.203148,-25.287481,463.2516,94.77572,79.85903,20.5447,13.071452,25.85412,0.5788103,8.993431,20.98154,4.422541,8.136983,9.064341,7.878976
donateacry_corpus_cleaned_and_updated_data/hungry/7B924575-21FC-462A-969E-BABB46D1CBF5-1430055234-1.0-f-72-hu.wav,3,0.14513129,0.007543604,1212.546148,567.1474195,0.099421823,-45.65235,1.94E-09,-1.03E-09,-48.160362,-29.499796,561.45294,42.61446,35.908096,12.74113,6.0062604,8.1843,2.5330305,0.791586,9.352051,6.7677073,7.3061166,4.1255956,7.061217
donateacry_corpus_cleaned_and_updated_data/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910235521-1.7-f-04-hu.wav,3,0.13733073,0.005912923,1009.380153,638.8031309,0.059409196,-43.018085,-0.00309423,0.002909484,-48.21258,-28.446756,560.36456,37.842937,6.4434133,1.7247311,2.4173088,15.075579,8.300252,3.0191257,3.7995918,6.486261,0.8584347,0.23772053,2.673433
donateacry_corpus_cleaned_and_updated_data/hungry/0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760379259-1.7-m-26-hu.wav,3,1.4803607,0.026757622,940.0976994,393.4243186,0.06832998,-41.08495,-0.000390494,-0.002392595,-43.42341,-26.948025,518.1221,35.2765,31.13178,0.3111242,9.712544,11.648208,0.9881406,1.9572467,8.614868,0.665402,0.93928134,8.101175,0.5286434
donateacry_corpus_cleaned_and_updated_data/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727806162-1.7-f-72-hu.wav,3,0.014279665,0.003137172,1408.006374,527.9209864,0.103309861,-51.926464,0.027647931,-0.022752326,-57.141094,-34.402267,652.5239,64.0136,5.756636,12.109316,6.351836,13.842127,11.855568,10.481885,9.946989,1.3173137,1.6208651,7.935872,5.3152895
donateacry_corpus_cleaned_and_updated_data/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430727792958-1.7-f-72-hu.wav,3,0.016535038,0.002094717,967.7851821,521.6726646,0.07334017,-47.333042,0.00858501,0.000837972,-53.277546,-31.559322,618.8726,58.291023,0.9012984,3.73775,2.0609608,11.362281,6.6612267,10.385642,15.523103,1.954224,0.16891076,9.760216,5.6323767
donateacry_corpus_cleaned_and_updated_data/hungry/B0D9116D-8FA4-41AF-B626-BE508FD5CA04-1430832542-1.0-m-04-hu.wav,3,0.14606579,0.013255808,1159.857104,691.2293698,0.078933413,-45.6636,0.058914192,0.025121909,-49.24775,-30.028955,558.8385,68.60632,21.337397,4.060399,5.2341228,28.195597,18.421694,7.80823,9.999769,4.434805,12.222071,12.463976,2.1944191
donateacry_corpus_cleaned_and_updated_data/hungry/7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486941311-1.7-m-04-hu.wav,3,0.1362744,0.011447156,781.1935181,475.286629,0.054821859,-38.204746,0.11113882,-0.005725437,-48.17563,-25.587484,551.7709,104.500015,4.669554,6.538406,4.1908126,22.64231,9.843986,1.8121064,8.612889,3.742171,2.1423342,12.816915,6.801197
donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477717469-1.7-f-26-hu.wav,3,3.8694146,0.071550265,1839.499232,617.9117149,0.167459657,-32.648087,0.03193788,0.011392714,-35.834846,-22.65412,412.14523,84.01796,64.356735,19.944468,21.305182,39.115143,2.9166439,3.1275403,15.927782,6.259956,8.327075,21.279472,4.9878616
donateacry_corpus_cleaned_and_updated_data/hungry/3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu.wav,3,0.22885294,0.016805433,1285.434371,663.1945159,0.091787269,-41.21898,0.008218261,0.024015019,-45.97082,-27.676283,518.1296,107.678215,39.721394,15.69828,4.8086643,19.55145,8.5964775,8.419747,16.259897,0.35731882,4.1467404,15.239288,2.9280913
donateacry_corpus_cleaned_and_updated_data/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982098411-1.7-f-04-hu.wav,3,0.07053871,0.004383616,998.411436,515.1612981,0.055441223,-50.05776,-0.00320608,0.002914622,-56.1619,-32.683247,644.3709,34.672222,9.480258,10.159845,5.765263,8.985672,1.5180818,2.5488052,1.2666086,0.80127794,1.3978702,3.216123,1.0099796
donateacry_corpus_cleaned_and_updated_data/hungry/F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav,3,0.2724194,0.017595753,995.4828245,693.4731574,0.062616411,-43.688545,0.049400352,0.031170368,-43.765884,-27.767551,499.62677,72.09457,21.658321,14.99824,12.118901,30.729422,19.806263,12.49445,11.57689,2.7128253,10.314737,10.817849,6.808925
donateacry_corpus_cleaned_and_updated_data/hungry/c7fef089-4a65-4b75-bfd4-bae0e3518adf-1430754388848-1.7-m-04-hu.wav,3,1.2093126,0.030336836,1046.426557,500.0287168,0.069982489,-38.798714,-0.004695727,0.005741401,-40.70537,-24.749447,467.01923,58.41629,15.646201,5.0238233,3.2756996,23.497093,13.433826,5.1994505,9.55342,3.925426,5.3978744,9.079084,1.7484314
donateacry_corpus_cleaned_and_updated_data/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053456045-1.7-m-26-hu.wav,3,0.0976264,0.008520715,827.5099156,482.6944576,0.057744274,-41.241165,0.002689019,-0.00477263,-47.554867,-28.22842,536.5937,100.38438,9.165237,16.340347,7.072191,19.319355,6.2943897,5.4816484,6.0248337,11.167009,10.089129,11.276343,8.658718
donateacry_corpus_cleaned_and_updated_data/hungry/bfbc4d23-39b2-4b33-b686-2f048f062b60-1430077722675-1.7-f-72-hu.wav,3,0.21381573,0.008515394,1154.708123,756.7307147,0.090097924,-38.828682,0.02957541,-0.028974298,-45.80798,-26.666964,525.3318,58.162632,0.94955945,2.9432046,4.244384,10.861069,5.7710147,2.0122242,7.186602,2.6830208,2.4498723,7.9948797,4.8829966
donateacry_corpus_cleaned_and_updated_data/hungry/7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846870-1.1-f-26-hu.wav,3,1.731607,0.03869567,1297.716186,524.6115094,0.102380614,-38.17533,0.070296645,0.009230501,-41.628662,-24.727741,480.95334,69.7931,38.822147,10.368676,4.211867,26.577255,0.6180949,5.6262484,9.395538,1.7885463,4.970894,5.5608816,11.568641
donateacry_corpus_cleaned_and_updated_data/hungry/d6cda191-4962-4308-9a36-46d5648a95ed-1431882043380-1.7-m-04-hu.wav,3,1.6768425,0.027366063,1849.153897,548.1375038,0.104204184,-42.362972,0.102261454,0.00063299,-45.594563,-27.687832,513.9949,44.646214,61.869556,6.5019183,24.630371,14.129316,9.901731,4.077084,8.123,5.811625,1.515324,4.3047547,2.0798576
donateacry_corpus_cleaned_and_updated_data/hungry/459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav,3,0.16407688,0.00732778,1078.619602,397.4199459,0.09346585,-44.701607,-0.04199667,0.013500049,-49.293495,-29.499363,567.9955,30.451603,28.426046,3.3705976,2.8027875,14.304571,3.1846268,9.374561,6.616621,2.0729103,3.4555223,4.04252,3.5612276
donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav,3,0.17185688,0.009276399,1322.955215,737.2821032,0.110093541,-39.49148,0.049895383,0.007915946,-44.80923,-26.886696,509.37292,68.07577,10.363637,1.6084999,11.042337,10.160034,9.808953,8.971721,16.799187,7.816571,4.012615,11.460485,5.349764
donateacry_corpus_cleaned_and_updated_data/hungry/e4051e62-d21d-4bb8-a235-fd7e859ad787-1430740613780-1.7-f-72-hu.wav,3,1.049426,0.030982945,1024.882357,565.0112317,0.074986979,-41.252285,0.070415005,0.024458988,-43.056152,-26.56452,490.6252,77.91635,23.81456,6.70475,3.6015682,25.578903,8.165099,4.405335,16.697859,8.58928,8.819655,12.278981,4.9148135
donateacry_corpus_cleaned_and_updated_data/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav,3,0.64059365,0.027049597,1022.089093,587.3120812,0.066190688,-43.90584,0.04765373,0.024243867,-43.543327,-27.627651,503.9642,76.439186,38.454887,27.108156,10.574035,28.879696,11.852957,4.0020113,7.497232,3.9641984,0.44096136,10.4027195,8.959952
donateacry_corpus_cleaned_and_updated_data/hungry/323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav,3,0.56304,0.030183222,1513.3727,673.8619275,0.126173186,-41.12563,0.06494398,0.009959618,-40.49763,-26.828068,461.41202,78.920525,90.043686,31.637774,1.6692661,28.539633,6.5279107,10.006325,12.394789,5.7036843,1.5870923,14.825913,6.318525
donateacry_corpus_cleaned_and_updated_data/hungry/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav,3,0.10949808,0.011981031,1298.872936,524.1516811,0.101077452,-46.634556,-0.005728418,0.002011467,-49.76943,-30.14434,568.0703,85.85194,59.349194,9.647472,17.967045,20.618778,7.5755615,2.2137363,11.798355,2.4030125,6.513059,18.956627,7.3495975
donateacry_corpus_cleaned_and_updated_data/hungry/177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav,3,1.7019483,0.03519297,1515.836567,757.0757428,0.076031433,-39.394897,0.047185864,0.005752096,-40.992947,-24.718214,468.33038,61.086243,34.365288,7.5290437,10.074901,18.917856,14.930574,4.254819,11.859006,5.9627233,2.2798088,9.667413,5.1979833
donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466164038-1.7-f-26-hu.wav,3,0.9673622,0.018339213,1031.381073,575.0799485,0.083568135,-34.66018,-4.70E-05,0.000104196,-42.8687,-23.993235,483.8454,54.32482,2.1624167,5.2039075,5.2210817,4.354437,6.109351,2.1243129,9.466854,5.0469685,6.1254535,8.941575,3.6226795
donateacry_corpus_cleaned_and_updated_data/hungry/9090c7a3-bebc-4485-aafc-64e4298da3ac-1430088396663-1.7-f-26-hu.wav,3,0.93743926,0.024115702,787.3173808,359.9553626,0.070080607,-44.861458,-0.00130025,0.023198558,-48.873554,-29.097713,564.5754,57.444916,33.786842,14.808424,4.4872656,11.303787,3.7355683,3.1383045,5.006234,1.9776692,2.3094063,8.052811,2.7133217
donateacry_corpus_cleaned_and_updated_data/hungry/24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534715095-1.7-m-04-hu.wav,3,0.7814199,0.029669942,1164.588564,602.756017,0.102967958,-31.512257,0.07594726,0.009245398,-42.101673,-22.087166,480.86768,98.15398,20.128925,4.231459,31.169401,5.025636,13.293631,1.4063494,5.064825,9.4424715,5.268467,3.9703827,1.5585347
donateacry_corpus_cleaned_and_updated_data/hungry/549a46d8-9c84-430e-ade8-97eae2bef787-1430130760929-1.7-m-48-hu.wav,3,0.0772505,0.00559706,1139.953647,555.9793997,0.072668127,-50.538956,0.008031302,0.000419816,-55.02667,-33.035595,631.3297,43.271156,28.63117,15.712076,5.7518997,16.531282,1.7914103,5.776321,5.141197,2.8605487,2.16517,0.04341167,0.4264097
donateacry_corpus_cleaned_and_updated_data/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735157938-1.7-f-72-hu.wav,3,0.041606672,0.005111438,1379.188291,675.7430265,0.117164637,-49.823193,0.04817673,0.018672867,-57.912796,-33.390522,665.66113,63.937805,17.700228,6.4472485,5.1506653,17.589441,3.9855018,6.35247,9.855028,0.1312211,2.2103276,14.569042,6.1211634
donateacry_corpus_cleaned_and_updated_data/hungry/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859328-1.1-m-04-hu.wav,3,0.3852039,0.014744702,1141.099858,446.0938068,0.104391944,-40.124203,0.03235436,0.00833363,-46.17028,-26.444,525.00195,42.48808,23.879885,10.246435,13.96041,7.7366724,5.420701,1.5143455,14.5803175,0.6933897,3.7500937,15.0994,2.8609314
donateacry_corpus_cleaned_and_updated_data/hungry/8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856382717-1.7-m-04-hu.wav,3,0.03532001,0.006784659,1197.040464,555.9721782,0.089734865,-53.425232,0.102426805,-0.00675004,-56.154312,-33.58115,634.26154,109.05352,27.71777,33.73343,9.431879,22.030897,15.91785,2.4779816,12.385265,17.274075,10.325914,8.877215,9.147733
donateacry_corpus_cleaned_and_updated_data/hungry/5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu.wav,3,0.68089426,0.033862725,1530.859959,769.0603759,0.133117676,-39.80234,0.045662723,0.00870169,-41.87285,-27.746317,478.32797,102.5893,80.6827,7.355645,5.9057703,46.1766,3.6095645,2.815751,30.655876,4.9088254,8.136895,1.8509115,12.988092
donateacry_corpus_cleaned_and_updated_data/hungry/9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,3,0.5459417,0.020186396,717.3603535,445.8313574,0.05122426,-35.524654,0.001798535,0.06696031,-43.51776,-24.32629,494.6277,77.44007,5.860588,14.481171,4.856984,18.959309,5.837065,3.071492,12.124823,4.7913423,8.343856,13.921203,2.7825744
donateacry_corpus_cleaned_and_updated_data/hungry/B456CE9D-CBD4-43E5-899B-8B8B0483F17D-1431015486-1.0-m-72-hu.wav,3,0.05733159,0.007850505,1221.215407,463.8796118,0.097847035,-51.385864,0.074226126,-0.003921042,-56.558147,-32.961544,638.2063,74.38073,32.197285,22.882246,3.5213122,14.29564,5.360633,0.34338704,7.4449472,3.823142,5.08893,7.968328,1.2648296
donateacry_corpus_cleaned_and_updated_data/hungry/63CA92F7-973A-4DCA-A410-7B19811A2478-1430041884-1.0-f-26-hu.wav,3,0.01858261,0.002566636,1060.535669,474.1278177,0.084320675,-54.2882,0.004873067,-0.004433793,-60.874477,-35.887028,694.43054,47.851788,24.64879,0.8681972,5.7256856,14.516848,0.72714496,4.2045903,8.800446,5.2972,4.8700876,8.375909,0.9933572
donateacry_corpus_cleaned_and_updated_data/hungry/AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav,3,0.9234817,0.019756781,1275.980087,601.2444428,0.107037071,-39.144176,-0.041752495,-0.043870363,-42.23462,-25.555681,492.67923,51.13444,34.62899,4.218039,0.9126963,22.650284,3.426437,9.611811,8.685256,3.5636585,4.7716312,7.368312,6.4310527
donateacry_corpus_cleaned_and_updated_data/hungry/bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637736064-1.7-m-72-hu.wav,3,0.45062578,0.02325454,1305.633946,696.5780595,0.125809832,-40.940155,0.005997739,0.015373373,-43.512665,-27.304249,488.21188,95.79662,49.860966,19.216284,4.270754,22.40909,8.741655,5.412516,18.388195,3.8646631,2.8554215,12.061399,1.267302
donateacry_corpus_cleaned_and_updated_data/hungry/9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047362195-1.7-f-26-hu.wav,3,0.48078385,0.02116346,1073.417713,590.7854946,0.063192412,-44.000362,0.004562981,-0.002794521,-46.134277,-28.066484,525.6752,78.36762,32.35706,21.144054,5.441181,31.388136,26.75038,6.73729,1.9750136,2.340477,0.12181168,3.9262516,2.559906
donateacry_corpus_cleaned_and_updated_data/hungry/F950E7E3-A1A5-4A01-99F4-9B155C3C6606-1430305696-1.0-m-72-hu.wav,3,0.095949106,0.008650076,976.1483604,525.4760475,0.081811362,-45.157074,3.61E-05,0.005625595,-52.583908,-31.644133,601.8695,85.63947,16.510216,7.080844,1.2300363,17.054907,4.127757,4.078936,4.830104,4.1003776,8.036965,11.004302,3.375349
donateacry_corpus_cleaned_and_updated_data/hungry/cda99fcf-d010-47b4-8987-f54be313ddbd-1429973787766-1.7-f-26-hu.wav,3,0.04792306,0.008554728,924.0663121,441.774907,0.074088106,-49.67448,0.039672486,-0.008006901,-53.9427,-33.314487,607.8049,118.86502,35.653854,43.843983,18.298162,20.246786,5.0272484,1.4613788,5.590518,2.3745477,9.64247,15.581532,2.0306509
donateacry_corpus_cleaned_and_updated_data/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735028906-1.7-f-72-hu.wav,3,0.3890145,0.015805395,860.8624311,445.8867905,0.069381663,-42.487858,0.096875936,0.04227624,-45.6002,-26.579412,525.2591,41.869484,7.452396,2.910865,1.2673368,21.64211,16.55007,10.393573,6.9967256,3.1686125,1.9375874,8.883229,0.090977594
donateacry_corpus_cleaned_and_updated_data/hungry/a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,3,1.45007,0.033782825,877.1145969,417.7142786,0.069068118,-34.421894,0.038994577,0.000912545,-41.25848,-23.126316,471.5971,65.1128,19.339876,1.6375712,10.870757,7.891849,0.92578393,6.0217094,6.3033557,4.164425,3.1153736,9.359854,7.006315
donateacry_corpus_cleaned_and_updated_data/hungry/20E2B5A0-40A4-4FD8-8935-AFD1DB833510-1430127670-1.0-m-26-hu.wav,3,0.08952847,0.009918352,1139.898624,576.5911642,0.087932662,-38.183456,-0.083334364,0.008126847,-50.640022,-26.782719,573.0171,94.670425,8.599991,10.515058,20.67119,5.747215,0.22400893,3.5575488,6.0281897,2.256612,7.790301,14.650091,7.9336615
donateacry_corpus_cleaned_and_updated_data/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav,3,0.14871602,0.010140695,1214.428993,519.8766753,0.090265076,-49.70097,0.025572756,-0.004157836,-53.95064,-32.564747,615.63245,64.43023,45.611458,24.221863,2.902098,19.267242,10.862697,10.653076,1.1397986,7.403913,1.2533854,1.1694126,2.1542609
donateacry_corpus_cleaned_and_updated_data/hungry/24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814741368-1.7-f-26-hu.wav,3,0.51147926,0.011775599,629.7130975,287.0507559,0.043138587,-45.281395,0.050824437,0.022712423,-49.49571,-29.475864,585.8121,23.766653,14.402745,4.12866,1.2919403,7.4974065,1.081545,3.1949172,1.7142607,0.47092798,0.040382206,1.8373832,0.00700261
donateacry_corpus_cleaned_and_updated_data/hungry/0F4B1065-4012-47C8-88B7-ACE11B1A536E-1430038775-1.0-m-04-hu.wav,3,1.6221136,0.03894381,1254.480578,678.491648,0.093539813,-32.454662,0.059793085,0.04485235,-34.177982,-21.26779,383.89743,83.50288,49.103867,6.506908,2.5276606,31.118475,1.112487,4.1416154,18.386278,1.4217907,1.2324941,16.956293,2.3467562
donateacry_corpus_cleaned_and_updated_data/hungry/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068155237-1.7-m-72-hu.wav,3,0.40587685,0.016321309,1002.198256,446.9818446,0.078456095,-45.644466,-0.009536639,0.003587973,-48.467613,-29.6471,559.4064,59.791885,25.271912,7.827379,0.7828438,19.684374,4.099264,1.4695679,13.082245,7.666182,4.4577074,10.222661,2.138481
donateacry_corpus_cleaned_and_updated_data/hungry/D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807587-1.0-m-48-hu.wav,3,0.52498907,0.015949804,1052.02435,428.9664165,0.085869593,-43.680637,0.10113783,0.00368064,-48.751114,-28.729813,552.2438,68.744156,33.819244,7.4992223,2.289016,18.578587,0.8732308,1.0223563,13.642471,6.312602,6.440043,6.7733617,6.278788
donateacry_corpus_cleaned_and_updated_data/hungry/f896b69d-6241-4b51-9c45-0d628bc827c1-1430090274181-1.7-m-04-hu.wav,3,0.5173066,0.016070621,609.3968722,322.5098438,0.039301725,-39.707794,0.07967669,0.013553188,-45.81386,-26.285872,536.9802,54.18087,7.0841017,4.7563176,6.1685085,8.0143585,9.956815,4.2216525,6.29082,8.537755,7.546606,5.438141,1.4046926
donateacry_corpus_cleaned_and_updated_data/hungry/DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664633-1.0-f-72-hu.wav,3,0.01964276,0.003220017,1319.061483,567.1743945,0.109035467,-53.29084,-0.004790832,0.001205701,-56.661224,-34.393257,651.0809,49.033314,18.967188,15.172929,2.8051035,10.002642,11.476488,14.66592,11.737997,2.8679287,1.3412247,7.932171,2.1820443
donateacry_corpus_cleaned_and_updated_data/hungry/37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,3,0.095916726,0.004866757,1429.79037,543.9142673,0.057033872,-48.016247,0.000107624,-0.000295467,-53.79499,-31.46333,615.8044,32.423897,11.358998,11.96171,3.2296076,5.2101035,0.99765944,2.0758033,3.072083,4.1310925,1.8706001,1.4801319,0.40542573
donateacry_corpus_cleaned_and_updated_data/hungry/719bb382-a592-46b7-82d2-8b4a625263b7-1430376483385-1.7-m-48-hu.wav,3,0.054007508,0.003062982,670.6284623,272.3928642,0.05522314,-50.76003,9.34E-09,-1.23E-10,-56.382217,-33.05,642.85474,15.929995,20.274324,8.569802,2.2650793,5.699606,2.7234888,3.8612337,0.80629736,1.3221978,0.9082669,0.6593745,0.26879603
donateacry_corpus_cleaned_and_updated_data/hungry/8c66887c-8251-49fa-903b-c02d56405f58-1436856137837-1.7-m-26-hu.wav,3,0.13805413,0.011923767,1134.623528,609.1605829,0.071850831,-45.662777,0.032050718,-0.011641598,-47.870106,-28.304886,536.2994,70.62748,36.377724,23.747871,10.470783,23.299139,7.443331,2.245064,8.309657,2.046765,2.3567045,11.752442,3.9882407
donateacry_corpus_cleaned_and_updated_data/hungry/adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav,3,0.04045154,0.004148651,1120.756345,659.3982336,0.096153846,-46.90108,0.07791839,-0.004492798,-55.76786,-31.153708,640.16705,63.15933,8.197912,1.110018,8.871963,9.212275,4.8993487,0.880534,8.161026,7.1629906,2.7622244,3.2863188,0.11326798
donateacry_corpus_cleaned_and_updated_data/hungry/D833237F-1F7C-4338-BEDE-84C0CF5F4145-1430084007-1.0-f-26-hu.wav,3,0.09955528,0.010261401,853.3808256,444.5852118,0.068925264,-50.29864,0.025774797,0.03275458,-53.056988,-33.376835,607.2377,97.06595,15.81379,14.5006075,11.834732,39.98513,26.880152,3.7563365,4.5174575,3.1959164,4.882549,11.518204,6.8256903
donateacry_corpus_cleaned_and_updated_data/hungry/70d30513-0ec3-49e4-9976-e85785e85c2d-1431033405793-1.7-m-04-hu.wav,3,1.4233102,0.037427746,1369.159546,578.2309317,0.102548828,-37.944412,5.38E-09,-1.59E-09,-39.86301,-24.42255,453.19937,60.02502,45.448414,5.0990763,6.069981,28.384935,8.213853,3.3352802,15.337114,7.07545,1.4663867,3.504934,2.0891356
donateacry_corpus_cleaned_and_updated_data/hungry/818A32F4-D5D8-426C-B88C-81A8154AC81A-1430093571-1.0-m-26-hu.wav,3,1.1450447,0.03823069,1220.835583,590.1830425,0.101268238,-35.881927,-0.07540928,-0.000916833,-39.4962,-23.261953,452.0361,89.211555,36.92087,8.254118,0.9975206,26.198927,3.7189336,8.312954,16.849157,5.7717223,1.9894552,13.756843,4.9338646
donateacry_corpus_cleaned_and_updated_data/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910225455-1.7-f-04-hu.wav,3,0.57948446,0.008868763,548.4342863,288.5436247,0.034622995,-42.40987,-4.83E-10,2.41E-09,-46.42577,-27.674519,546.5332,16.745401,9.638699,0.87513393,2.8028512,4.111578,1.2798715,0.9821452,3.9338636,0.74069154,0.592719,2.1504123,0.038290903
donateacry_corpus_cleaned_and_updated_data/hungry/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012044-1.1-m-26-hu.wav,3,0.5500439,0.023648746,1301.346325,457.714331,0.118998344,-40.958004,0.07868768,1.24E-05,-45.789,-27.3169,518.54376,68.48411,42.073067,4.4727774,12.318007,17.962887,7.2952657,0.18370318,4.930372,4.9677773,4.2001867,15.59485,3.3343902
donateacry_corpus_cleaned_and_updated_data/hungry/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav,3,0.44209954,0.01904003,1001.217425,486.962176,0.073199298,-41.569607,0.012006853,0.011902073,-43.824497,-26.898453,505.48505,77.652504,12.319293,25.745045,16.275156,17.879744,3.9012768,4.518138,7.8630667,11.864584,8.149125,9.814607,3.2786026
